section,Trace,Length,Area,Thickness,
174,d011glycosect,0.0556802,0.000232689,0.056,
174,d011glycosect,0.0557279,0.000233162,0.056,
174,d011glycosect,0.0557279,0.000233162,0.056,
174,d011glycosect,0.0556802,0.000232689,0.056,
174,d011glycosect,0.0555635,0.000231743,0.056,
174,d011glycosect,0.0557964,0.000233638,0.056,
174,d012,2.04525,0.298932,0.056,
174,d012_c25,0.908648,0.0421868,0.056,
174,d012_cfa25,0.156871,0,0.056,
174,d012_mito05,0.854944,0.0498241,0.056,
174,d012glycosect,0.0387788,0.000112892,0.056,
174,d012glycosect,0.0388945,0.000113554,0.056,
174,d012glycosect,0.0387788,0.000112892,0.056,
174,d014,2.47897,0.333273,0.056,
174,d014_c21,1.37522,0.0787477,0.056,
174,d014_cfa21,0.471607,0,0.056,
174,d014glycosect,0.0563573,0.000238411,0.056,
174,d014glycosect,0.0563573,0.000238411,0.056,
174,d014glycosect,0.0563573,0.000238411,0.056,
174,d015,1.928,0.276977,0.056,
174,d015_c15,1.14093,0.0714274,0.056,
174,d015_c16,0.880718,0.0493028,0.056,
174,d015_cfa15,0.392479,0,0.056,
174,d015_cfa16,0.298651,0,0.056,
174,d015_mito02,0.726139,0.03909,0.056,
174,d017,0.720684,0.034712,0.056,
174,d017,1.86813,0.244036,0.056,
174,d020,4.05327,0.441959,0.056,
174,d020_c35,0.874243,0.0485181,0.056,
174,d020_c36,1.04495,0.0650505,0.056,
174,d020_cfa35,0.290406,0,0.056,
174,d020_cfa36,0.345338,0,0.056,
174,d020_mito06,0.490037,0.0182908,0.056,
175,d002,5.36809,2.09397,0.056,
175,d002_mito02,0.926114,0.0624043,0.056,
175,d003,6.05372,2.36711,0.056,
175,d004,2.1719,0.3507,0.056,
175,d004_mito01,1.01554,0.0786676,0.056,
175,d004_question,0.507022,0.0197016,0.056,
175,d004glycosect,0.0493778,0.000183056,0.056,
175,d004glycosect,0.0493301,0.000182638,0.056,
175,d005,3.88147,1.06617,0.056,
175,d005_mito04,1.3998,0.100242,0.056,
175,d006,2.80941,0.586169,0.056,
175,d006_c13,1.22011,0.0764038,0.056,
175,d006_cfa13,0.379935,0,0.056,
175,d006_mito02,0.663467,0.0339613,0.056,
175,d008,0.925098,0.0574095,0.056,
175,d008glycosect,0.0650887,0.000318008,0.056,
175,d009,2.09198,0.31323,0.056,
175,d009_mito03,1.02345,0.0779019,0.056,
175,d009glycosect,0.0528988,0.000210002,0.056,
175,d009glycosect,0.0529472,0.000210453,0.056,
175,d009glycosect,0.0528872,0.000209912,0.056,
175,d010,2.04236,0.302177,0.056,
175,d010_mito05,1.73371,0.189874,0.056,
175,d011,2.31593,0.366067,0.056,
175,d011_mito01,0.725218,0.0398619,0.056,
175,d011glycosect,0.0556802,0.000232689,0.056,
175,d011glycosect,0.0556802,0.000232689,0.056,
175,d011glycosect,0.0555635,0.000231743,0.056,
175,d011glycosect,0.0555635,0.000231743,0.056,
175,d011glycosect,0.0555635,0.000231743,0.056,
175,d012,2.24471,0.356161,0.056,
175,d012_c25,1.11031,0.0611533,0.056,
175,d012_cfa25,0.32848,0,0.056,
175,d012_mito05,0.970453,0.063136,0.056,
175,d012glycosect,0.0484196,0.000175983,0.056,
175,d012glycosect,0.0484196,0.000175983,0.056,
175,d012glycosect,0.0387788,0.000112892,0.056,
175,d012glycosect,0.0388945,0.000113554,0.056,
175,d014,3.02817,0.380287,0.056,
175,d014_c21,1.49427,0.0922266,0.056,
175,d014_cfa21,0.522622,0,0.056,
175,d014glycosect,0.0560771,0.000236019,0.056,
175,d014glycosect,0.0563573,0.000238411,0.056,
175,d015,1.91924,0.278621,0.056,
175,d015_c15,1.18689,0.0801555,0.056,
175,d015_c16,1.13285,0.0805715,0.056,
175,d015_cfa15,0.439768,0,0.056,
175,d015_cfa16,0.38157,0,0.056,
175,d015_mito02,0.756465,0.0420282,0.056,
175,d017,1.65603,0.0857887,0.056,
175,d017,1.94211,0.261407,0.056,
175,d020,1.09679,0.0580073,0.056,
175,d020,2.05613,0.260053,0.056,
175,d020_c36,1.01694,0.0573904,0.056,
175,d020_cfa36,0.330993,0,0.056,
175,d020_mito06,0.534827,0.0214668,0.056,
176,d002,5.37719,1.99366,0.056,
176,d002_mito02,0.89739,0.0604357,0.056,
176,d003,4.49349,1.34371,0.056,
176,d004,2.20793,0.359116,0.056,
176,d004_c45,0.932049,0.0466296,0.056,
176,d004_cfa45,0.240214,0,0.056,
176,d004_mito01,1.03013,0.0791907,0.056,
176,d004glycosect,0.0450126,0.000152123,0.056,
176,d004glycosect,0.0450126,0.000152123,0.056,
176,d004glycosect,0.0449645,0.000151741,0.056,
176,d004glycosect,0.0450126,0.000152123,0.056,
176,d005,3.80259,1.0664,0.056,
176,d005_mito04,1.26256,0.0916937,0.056,
176,d006,2.95388,0.642791,0.056,
176,d006_c13,1.22453,0.0769214,0.056,
176,d006_cfa13,0.351425,0,0.056,
176,d006_mito02,0.716408,0.0396251,0.056,
176,d006glycosect,0.0744979,0.000416623,0.056,
176,d008,1.05421,0.0696519,0.056,
176,d008_mito03,0.381746,0.0109531,0.056,
176,d008glycosect,0.0650887,0.000318008,0.056,
176,d009,2.1633,0.321444,0.056,
176,d009_c27,0.704858,0.0313425,0.056,
176,d009_cfa27,0.158941,0,0.056,
176,d009_mito03,0.996861,0.0740364,0.056,
176,d009glycosect,0.0579167,0.000251785,0.056,
176,d009glycosect,0.0529472,0.000210453,0.056,
176,d009glycosect,0.0528872,0.000209912,0.056,
176,d010,1.94268,0.266981,0.056,
176,d010_mito05,1.60823,0.170826,0.056,
176,d011,2.29311,0.36462,0.056,
176,d011_mito01,0.744541,0.041526,0.056,
176,d011glycosect,0.0555635,0.000231743,0.056,
176,d011glycosect,0.0557279,0.000233162,0.056,
176,d011glycosect,0.0557279,0.000233162,0.056,
176,d011glycosect,0.0557964,0.000233638,0.056,
176,d011glycosect,0.0555635,0.000231743,0.056,
176,d012,2.31783,0.399726,0.056,
176,d012_c25,1.18561,0.0662093,0.056,
176,d012_cfa25,0.325452,0,0.056,
176,d012_mito05,1.06614,0.070093,0.056,
176,d012glycosect,0.0469488,0.000165429,0.056,
176,d012glycosect,0.0484196,0.000175983,0.056,
176,d012glycosect,0.0484196,0.000175983,0.056,
176,d012glycosect,0.0484196,0.000175983,0.056,
176,d012glycosect,0.0484196,0.000175983,0.056,
176,d014,3.27074,0.402094,0.056,
176,d014_c21,1.49449,0.106329,0.056,
176,d014_cfa21,0.514203,0,0.056,
176,d014glycosect,0.0429801,0.00013864,0.056,
176,d014glycosect,0.0428633,0.000137911,0.056,
176,d014glycosect,0.0428633,0.000137911,0.056,
176,d014glycosect,0.0429801,0.00013864,0.056,
176,d014glycosect,0.0430277,0.000139005,0.056,
176,d014glycosect,0.0429801,0.00013864,0.056,
176,d015,1.94475,0.281981,0.056,
176,d015_c15,1.20113,0.0879589,0.056,
176,d015_c16,1.12814,0.0746143,0.056,
176,d015_cfa15,0.428,0,0.056,
176,d015_cfa16,0.384216,0,0.056,
176,d015_mito02,0.747742,0.0404028,0.056,
176,d015glycosect,0.050405,0.000190705,0.056,
176,d017,3.87481,0.390847,0.056,
176,d020,0.636262,0.0287306,0.056,
176,d020,2.12124,0.263853,0.056,
176,d020_c36,1.18012,0.0712933,0.056,
176,d020_cfa36,0.379181,0,0.056,
176,d020_mito06,0.656289,0.032225,0.056,
177,d002,5.05646,1.86606,0.056,
177,d002_mito02,0.888861,0.0564515,0.056,
177,d003,4.32786,1.23054,0.056,
177,d004,2.2315,0.369594,0.056,
177,d004_c45,1.04325,0.0621473,0.056,
177,d004_cfa45,0.342781,0,0.056,
177,d004_mito01,1.02829,0.0812202,0.056,
177,d004_question,0.272396,0.00571614,0.056,
177,d005,4.01748,1.11946,0.056,
177,d005_mito04,1.08103,0.0829632,0.056,
177,d006,3.03535,0.671585,0.056,
177,d006_c13,1.14972,0.0718185,0.056,
177,d006_cfa13,0.249476,0,0.056,
177,d006_mito02,0.76918,0.044991,0.056,
177,d006glycosect,0.0678675,0.000345736,0.056,
177,d006glycosect,0.0678675,0.000345736,0.056,
177,d006glycosect,0.067935,0.00034631,0.056,
177,d006glycosect,0.067935,0.00034631,0.056,
177,d006glycosect,0.0678675,0.000345736,0.056,
177,d008,1.29245,0.095463,0.056,
177,d008_mito03,0.659362,0.0283095,0.056,
177,d009,2.08112,0.313642,0.056,
177,d009_c27,0.837574,0.0426147,0.056,
177,d009_cfa27,0.268143,0,0.056,
177,d009_mito03,0.974173,0.0657458,0.056,
177,d009glycoNO,0.11276,0.000174697,0.056,
177,d009glycosect,0.0577572,0.000250356,0.056,
177,d009glycosect,0.0528872,0.000209912,0.056,
177,d010,1.79038,0.229052,0.056,
177,d010_mito05,1.49539,0.137441,0.056,
177,d011,2.28663,0.372669,0.056,
177,d011_mito01,0.722334,0.0364504,0.056,
177,d011glycosect,0.0557279,0.000233162,0.056,
177,d011glycosect,0.0557279,0.000233162,0.056,
177,d011glycosect,0.0557279,0.000233162,0.056,
177,d012,2.54035,0.470566,0.056,
177,d012_c25,1.37556,0.0916025,0.056,
177,d012_cfa25,0.379118,0,0.056,
177,d012_mito05,1.13468,0.0757412,0.056,
177,d014,2.70376,0.341076,0.056,
177,d014_c21,1.27185,0.0852344,0.056,
177,d014_cfa21,0.454827,0,0.056,
177,d014glycosect,0.0531822,0.000212305,0.056,
177,d014glycosect,0.0529502,0.000210497,0.056,
177,d014glycosect,0.052902,0.000210048,0.056,
177,d014glycosect,0.052902,0.000210048,0.056,
177,d014glycosect,0.0528534,0.000209595,0.056,
177,d014glycosect,0.0529502,0.000210497,0.056,
177,d014glycosect,0.0529502,0.000210497,0.056,
177,d014glycosect,0.0530664,0.000211399,0.056,
177,d014glycosect,0.0530178,0.000210947,0.056,
177,d015,1.99717,0.284886,0.056,
177,d015_c15,1.08748,0.0699537,0.056,
177,d015_c16,1.13539,0.0784823,0.056,
177,d015_cfa15,0.272244,0,0.056,
177,d015_cfa16,0.354284,0,0.056,
177,d015_mito02,0.757673,0.0408181,0.056,
177,d017,3.80453,0.33426,0.056,
177,d020,1.84491,0.231933,0.056,
177,d020_c36,1.06002,0.0569826,0.056,
177,d020_c37,0.912687,0.0490029,0.056,
177,d020_cfa36,0.36052,0,0.056,
177,d020_cfa37,0.308907,0,0.056,
177,d020_mito06,0.653534,0.0311988,0.056,
177,d020glycoNO,0.16845,0.00223463,0.056,
178,d002,4.84205,1.66194,0.056,
178,d002_mito02,0.789516,0.0454347,0.056,
178,d002glycosect,0.0795351,0.000474788,0.056,
178,d002glycosect,0.0795937,0.000475613,0.056,
178,d003,4.47965,1.33832,0.056,
178,d004,2.25116,0.3803,0.056,
178,d004_c45,1.13263,0.0670109,0.056,
178,d004_cfa45,0.391863,0,0.056,
178,d004_mito01,1.03175,0.0812607,0.056,
178,d005,3.91988,1.04334,0.056,
178,d005_mito04,1.03186,0.0796667,0.056,
178,d006,3.08502,0.692387,0.056,
178,d006_c13,0.960489,0.051841,0.056,
178,d006_cfa13,0.226759,0,0.056,
178,d006_mito02,0.856998,0.0557173,0.056,
178,d006glycosect,0.0678675,0.000345736,0.056,
178,d008,1.41117,0.118727,0.056,
178,d008_mito03,0.768968,0.0381789,0.056,
178,d008glycosect,0.0649728,0.0003169,0.056,
178,d009,2.08233,0.314887,0.056,
178,d009_c27,1.04628,0.0721742,0.056,
178,d009_c28,1.07609,0.0722161,0.056,
178,d009_cfa27,0.255982,0,0.056,
178,d009_cfa28,0.196911,0,0.056,
178,d009_mito03,0.976242,0.0689306,0.056,
178,d009glycoNO,0.112649,0.000175276,0.056,
178,d010,1.74567,0.22432,0.056,
178,d010_mito05,1.31193,0.102327,0.056,
178,d011,2.26823,0.355803,0.056,
178,d011_mito01,0.722198,0.038891,0.056,
178,d011glycosect,0.0495422,0.00018432,0.056,
178,d011glycosect,0.0495422,0.00018432,0.056,
178,d011glycosect,0.0495422,0.00018432,0.056,
178,d011glycosect,0.0556802,0.000232689,0.056,
178,d011glycosect,0.0556802,0.000232689,0.056,
178,d011glycosect,0.0558923,0.000234587,0.056,
178,d012,2.56433,0.478164,0.056,
178,d012_c25,1.06728,0.0518243,0.056,
178,d012_cfa25,0.403157,0,0.056,
178,d012_mito05,1.51069,0.097317,0.056,
178,d014,2.35553,0.290481,0.056,
178,d014_c21,1.11012,0.0658113,0.056,
178,d014_cfa21,0.364874,0,0.056,
178,d014glycosect,0.0530178,0.000210947,0.056,
178,d014glycosect,0.0531822,0.000212305,0.056,
178,d014glycosect,0.0530664,0.000211399,0.056,
178,d014glycosect,0.052902,0.000210048,0.056,
178,d014glycosect,0.0530178,0.000210947,0.056,
178,d015,1.91254,0.264167,0.056,
178,d015_c16,1.06651,0.0700733,0.056,
178,d015_cfa16,0.360324,0,0.056,
178,d015_mito02,0.764373,0.0423242,0.056,
178,d017,2.00367,0.243243,0.056,
178,d019,2.64337,0.486862,0.056,
178,d020,1.83138,0.233327,0.056,
178,d020_c36,1.10573,0.0630097,0.056,
178,d020_c37,0.789465,0.0384534,0.056,
178,d020_cfa36,0.372289,0,0.056,
178,d020_cfa37,0.260866,0,0.056,
178,d020_mito06,0.747676,0.0428432,0.056,
179,d002,4.84621,1.67234,0.056,
179,d002_mito02,0.844984,0.0416247,0.056,
179,d002glycosect,0.0796825,0.00047652,0.056,
179,d002glycosect,0.079541,0.000474871,0.056,
179,d002glycosect,0.0795937,0.000475613,0.056,
179,d003,5.8162,2.05463,0.056,
179,d003_mito10,1.18475,0.0864919,0.056,
179,d004,2.21971,0.354786,0.056,
179,d004_c45,1.14334,0.0686677,0.056,
179,d004_cfa45,0.376325,0,0.056,
179,d004_mito01,1.04304,0.0836793,0.056,
179,d005,3.9199,1.04334,0.056,
179,d006,3.08504,0.69239,0.056,
179,d008,1.40166,0.127447,0.056,
179,d008_mito03,0.901011,0.0492695,0.056,
179,d009,2.13052,0.329682,0.056,
179,d009_c27,0.945101,0.0565898,0.056,
179,d009_c28,1.09222,0.0767688,0.056,
179,d009_cfa27,0.330558,0,0.056,
179,d009_cfa28,0.266146,0,0.056,
179,d009_mito03,0.980339,0.0615465,0.056,
179,d009glycoNO,0.112623,0.00017519,0.056,
179,d010,1.65054,0.198127,0.056,
179,d010_mito05,1.12202,0.0791357,0.056,
179,d011,2.54773,0.379532,0.056,
179,d011_mito01,0.749567,0.0423404,0.056,
179,d011glycosect,0.0500072,0.000187712,0.056,
179,d011glycosect,0.0556802,0.000232689,0.056,
179,d011glycosect,0.0556802,0.000232689,0.056,
179,d011glycosect,0.0556802,0.000232689,0.056,
179,d012,2.74638,0.571498,0.056,
179,d012_c25,1.20187,0.0656144,0.056,
179,d012_cfa25,0.459455,0,0.056,
179,d012_mito05,1.64747,0.108567,0.056,
179,d012glycosect,0.0550985,0.000227973,0.056,
179,d012glycosect,0.0550508,0.000227506,0.056,
179,d014,2.35539,0.290482,0.056,
179,d014_c21,1.11007,0.0658065,0.056,
179,d014_cfa21,0.198564,0,0.056,
179,d015,1.95881,0.284048,0.056,
179,d015_c16,1.05836,0.0693148,0.056,
179,d015_cfa16,0.169914,0,0.056,
179,d015_mito02,0.810772,0.0456744,0.056,
179,d015glycosect,0.0595323,0.000266031,0.056,
179,d017,2.00362,0.243239,0.056,
179,d019,2.64331,0.486867,0.056,
179,d020,1.83134,0.233329,0.056,
179,d02cXXX,0.986426,0.0464203,0.056,
180,d002,4.61936,1.55206,0.056,
180,d003,6.47833,1.94714,0.056,
180,d003_mito10,1.30301,0.110596,0.056,
180,d004,2.26669,0.376248,0.056,
180,d004_c45,1.01665,0.0548997,0.056,
180,d004_c46,0.630796,0.0230714,0.056,
180,d004_cfa45,0.270293,0,0.056,
180,d004_cfa46,0.1303,0,0.056,
180,d004_mito01,1.05615,0.0831357,0.056,
180,d004_question,0.355625,0.0100055,0.056,
180,d004glycosect,0.0400863,0.000120614,0.056,
180,d004glycosect,0.0401532,0.000120952,0.056,
180,d004glycosect,0.0401338,0.000120952,0.056,
180,d005,4.04837,1.17446,0.056,
180,d005_mito04,1.21107,0.107424,0.056,
180,d005_mito05,1.08609,0.084764,0.056,
180,d006,3.26257,0.758075,0.056,
180,d006_mito02,0.897002,0.0583957,0.056,
180,d006glycosect,0.0727942,0.000397817,0.056,
180,d006glycosect,0.0727942,0.000397817,0.056,
180,d006glycosect,0.0743335,0.000414725,0.056,
180,d008,1.44291,0.144472,0.056,
180,d008_mito03,0.877856,0.0470907,0.056,
180,d008glycosect,0.0650887,0.000318008,0.056,
180,d009,2.09867,0.320576,0.056,
180,d009_c27,1.07458,0.0661933,0.056,
180,d009_c28,1.06818,0.0712844,0.056,
180,d009_cfa27,0.290348,0,0.056,
180,d009_cfa28,0.278281,0,0.056,
180,d009_mito03,0.905732,0.0530532,0.056,
180,d009glycosect,0.0388712,0.000113422,0.056,
180,d009glycosect,0.0388712,0.000113422,0.056,
180,d009glycosect,0.0388664,0.000113388,0.056,
180,d010,1.56856,0.182535,0.056,
180,d010_mito05,1.11608,0.0790248,0.056,
180,d011,2.36316,0.387665,0.056,
180,d011_mito01,0.781956,0.0460248,0.056,
180,d011glycosect,0.0525051,0.000206906,0.056,
180,d011glycosect,0.0556802,0.000232689,0.056,
180,d011glycosect,0.0556802,0.000232689,0.056,
180,d011glycosect,0.0557964,0.000233638,0.056,
180,d012,2.85667,0.584683,0.056,
180,d012_c25,1.23007,0.0768405,0.056,
180,d012_cfa25,0.326141,0,0.056,
180,d012_mito05,1.75514,0.113447,0.056,
180,d014,2.31782,0.271326,0.056,
180,d014glycosect,0.0442188,0.000146805,0.056,
180,d014glycosect,0.0441707,0.00014643,0.056,
180,d014glycosect,0.0647403,0.00031469,0.056,
180,d014glycosect,0.0646925,0.000314143,0.056,
180,d014glycosect,0.0647599,0.00031469,0.056,
180,d014glycosect,0.0646237,0.000313589,0.056,
180,d015,1.86749,0.261998,0.056,
180,d015_c16,0.933465,0.0542982,0.056,
180,d015_cfa16,0.151051,0,0.056,
180,d015_mito02,0.826088,0.0497648,0.056,
180,d015glycoNO,0.115647,0.000184766,0.056,
180,d015glycosect,0.0595323,0.000266031,0.056,
180,d017,1.90248,0.216787,0.056,
180,d020,1.96442,0.273665,0.056,
180,d020_c37,1.01898,0.0634986,0.056,
180,d020_cfa37,0.336074,0,0.056,
180,d020_mito06,0.840106,0.0529283,0.056,
181,d002,4.55268,1.46542,0.056,
181,d002glycosect,0.0795795,0.000475448,0.056,
181,d003,4.53501,1.28908,0.056,
181,d004,2.2267,0.373612,0.056,
181,d004_c45,0.980558,0.0575571,0.056,
181,d004_c46,0.710506,0.0325688,0.056,
181,d004_c47,0.756899,0.0317507,0.056,
181,d004_cfa45,0.252365,0,0.056,
181,d004_cfa46,0.198131,0,0.056,
181,d004_cfa47,0.226151,0,0.056,
181,d004_mito01,1.07846,0.0881836,0.056,
181,d005,4.24893,1.25158,0.056,
181,d005_mito04,1.28796,0.118737,0.056,
181,d005_mito05,1.13099,0.0902121,0.056,
181,d005PR?,0.740261,0.0418572,0.056,
181,d006,3.35277,0.817593,0.056,
181,d006_mito02,0.819148,0.0487358,0.056,
181,d006_whorl,0.235542,0.00149301,0.056,
181,d008,1.47827,0.157318,0.056,
181,d008_mito03,0.881508,0.0476594,0.056,
181,d009,2.13392,0.318679,0.056,
181,d009_c27,0.878021,0.0495663,0.056,
181,d009_c28,1.06467,0.0686229,0.056,
181,d009_cfa27,0.26817,0,0.056,
181,d009_cfa28,0.312414,0,0.056,
181,d009_mito03,0.873387,0.0552125,0.056,
181,d010,1.48616,0.164681,0.056,
181,d010_mito05,1.13172,0.0751815,0.056,
181,d011,2.48837,0.420541,0.056,
181,d011_mito01,0.817505,0.0481612,0.056,
181,d011glycosect,0.0558923,0.000234587,0.056,
181,d011glycosect,0.0555635,0.000231743,0.056,
181,d011glycosect,0.0557279,0.000233162,0.056,
181,d012,3.02367,0.663674,0.056,
181,d012_c25,1.06038,0.06275,0.056,
181,d012_cfa25,0.246801,0,0.056,
181,d012_mito05,1.81544,0.119891,0.056,
181,d012glycosect,0.06747,0.000341702,0.056,
181,d014,1.96528,0.246706,0.056,
181,d014glycosect,0.0468321,0.000164632,0.056,
181,d014glycosect,0.046552,0.000162646,0.056,
181,d014glycosect,0.0468321,0.000164632,0.056,
181,d014glycosect,0.0468321,0.000164632,0.056,
181,d014glycosect,0.0466001,0.000163041,0.056,
181,d015,1.92757,0.274222,0.056,
181,d015_c16,0.845189,0.0464649,0.056,
181,d015_cfa16,0.241098,0,0.056,
181,d015_mito02,0.837585,0.051146,0.056,
181,d015glycoNO,0.115647,0.000184766,0.056,
181,d017,1.75197,0.213688,0.056,
181,d020,2.05657,0.289559,0.056,
181,d020_c37,0.904931,0.0483471,0.056,
181,d020_cfa37,0.312028,0,0.056,
181,d020_mito06,0.887191,0.0602585,0.056,
182,d002,4.3566,1.29976,0.056,
182,d003,3.40276,0.543819,0.056,
182,d004,2.20619,0.357574,0.056,
182,d004_c45,0.796778,0.0368531,0.056,
182,d004_c46,0.9145,0.0494794,0.056,
182,d004_c47,0.913872,0.049385,0.056,
182,d004_cfa45,0.0992195,0,0.056,
182,d004_cfa46,0.323229,0,0.056,
182,d004_cfa47,0.270671,0,0.056,
182,d004_mito01,1.11305,0.0919094,0.056,
182,d005,4.17946,1.21884,0.056,
182,d005_mito04,1.36392,0.123587,0.056,
182,d005_mito05,1.10557,0.0856571,0.056,
182,d006,3.38589,0.846003,0.056,
182,d006_mito02,0.704354,0.0378499,0.056,
182,d006_question,0.464212,0.0159688,0.056,
182,d006_whorl,0.22174,0.00132383,0.056,
182,d006glycosect,0.0696869,0.000364464,0.056,
182,d006glycosect,0.0697354,0.000365059,0.056,
182,d006glycosect,0.0697354,0.000365059,0.056,
182,d006glycosect,0.069571,0.000363282,0.056,
182,d006glycosect,0.0696191,0.000363873,0.056,
182,d008,1.77286,0.179179,0.056,
182,d008_c19,0.865746,0.0487023,0.056,
182,d008_cfa19,0.190463,0,0.056,
182,d008_mito03,0.730588,0.0339294,0.056,
182,d008glycosect,0.0649728,0.0003169,0.056,
182,d009,2.20868,0.316243,0.056,
182,d009_c28,1.2046,0.0807692,0.056,
182,d009_cfa28,0.28573,0,0.056,
182,d009_mito03,0.793699,0.0469526,0.056,
182,d010,1.36084,0.136608,0.056,
182,d010_mito05,1.01559,0.0674387,0.056,
182,d010glycosect,0.0680684,0.000347817,0.056,
182,d011,2.45931,0.416381,0.056,
182,d011_mito01,0.766032,0.0423938,0.056,
182,d011glycosect,0.0525051,0.000206906,0.056,
182,d011glycosect,0.0557279,0.000233162,0.056,
182,d011glycosect,0.0557279,0.000233162,0.056,
182,d012,3.14973,0.734482,0.056,
182,d012_c25,0.26263,0.00505083,0.056,
182,d012_c26,1.11612,0.0584967,0.056,
182,d012_c27,0.922556,0.0483607,0.056,
182,d012_cfa25,0.059351,0,0.056,
182,d012_cfa26,0.0889372,0,0.056,
182,d012_cfa27,0.265287,0,0.056,
182,d012_mito05,1.99746,0.126414,0.056,
182,d014,1.86269,0.24013,0.056,
182,d014_mito03,0.617776,0.0290745,0.056,
182,d014glycosect,0.0553314,0.000229854,0.056,
182,d015,1.80446,0.244595,0.056,
182,d015_c16,0.711614,0.0341804,0.056,
182,d015_cfa16,0.122695,0,0.056,
182,d015_mito02,0.783628,0.0424224,0.056,
182,d015glycoNO,0.116055,0.000184891,0.056,
182,d015glycoNO,0.116055,0.000184891,0.056,
182,d017,1.69103,0.196845,0.056,
182,d020,3.21666,0.405679,0.056,
182,d020_c37,1.30318,0.082051,0.056,
182,d020_cfa37,0.534623,0,0.056,
182,d020_mito06,0.976846,0.0682953,0.056,
182,d020_whorl,0.15744,0.000666858,0.056,
183,d002,3.89688,1.01055,0.056,
183,d002glycosect,0.0795351,0.000474789,0.056,
183,d002glycosect,0.0795937,0.000475613,0.056,
183,d003,3.85129,0.846559,0.056,
183,d004,2.29244,0.39094,0.056,
183,d004_c45,0.897593,0.0457846,0.056,
183,d004_c46,1.07526,0.0596815,0.056,
183,d004_c47,0.99871,0.0598224,0.056,
183,d004_cfa45,0.220569,0,0.056,
183,d004_cfa46,0.352561,0,0.056,
183,d004_cfa47,0.232875,0,0.056,
183,d004_mito01,1.19664,0.107985,0.056,
183,d004glycosect,0.0573839,0.000247124,0.056,
183,d005,4.19131,1.22974,0.056,
183,d005_mito04,1.33387,0.124136,0.056,
183,d005_mito05,1.15776,0.094598,0.056,
183,d005glycosect,0.0829489,0.000516469,0.056,
183,d005glycosect,0.0828324,0.000515057,0.056,
183,d006,3.52106,0.89149,0.056,
183,d006_mito02,0.730966,0.0410529,0.056,
183,d008,1.79709,0.210507,0.056,
183,d008_c19,0.937338,0.0569668,0.056,
183,d008_cfa19,0.299491,0,0.056,
183,d008_mito03,0.711111,0.0346754,0.056,
183,d008glycosect,0.0650887,0.000318008,0.056,
183,d009,2.26005,0.332349,0.056,
183,d009_c28,0.971306,0.0550103,0.056,
183,d009_cfa28,0.261599,0,0.056,
183,d009_mito03,0.835302,0.0513639,0.056,
183,d009glycosect,0.0361787,9.82191e-05,0.056,
183,d010,1.371,0.136365,0.056,
183,d010_mito05,1.0509,0.065469,0.056,
183,d011,2.39827,0.411622,0.056,
183,d011_mito01,0.801799,0.0451617,0.056,
183,d011glycosect,0.0555635,0.000231743,0.056,
183,d012,3.35378,0.83881,0.056,
183,d012_c26,1.16472,0.0612889,0.056,
183,d012_c27,1.02249,0.0617737,0.056,
183,d012_cfa26,0.443095,0,0.056,
183,d012_cfa27,0.246576,0,0.056,
183,d012_mito05,0.81862,0.0502742,0.056,
183,d012_mito05,1.30285,0.0878328,0.056,
183,d012_question,0.876716,0.0501628,0.056,
183,d012glycosect,0.0742176,0.000413461,0.056,
183,d012glycosect,0.0741691,0.000412826,0.056,
183,d014,1.97244,0.256526,0.056,
183,d014_mito03,0.701966,0.0360087,0.056,
183,d014glycosect,0.0717676,0.00038674,0.056,
183,d014glycosect,0.0717676,0.00038674,0.056,
183,d015,1.83966,0.248827,0.056,
183,d015_c16,0.720857,0.0319025,0.056,
183,d015_cfa16,0.126553,0,0.056,
183,d015_mito02,0.792206,0.0476493,0.056,
183,d015glycoNO,0.116055,0.000184891,0.056,
183,d017,1.69074,0.204279,0.056,
183,d020,2.6832,0.38144,0.056,
183,d020_c37,0.985339,0.0592738,0.056,
183,d020_cfa37,0.373724,0,0.056,
183,d020_mito06,1.01882,0.0764484,0.056,
183,d020glycosect,0.0693385,0.000360917,0.056,
184,d002,3.47636,0.798683,0.056,
184,d002glycosect,0.0795795,0.000475448,0.056,
184,d003,3.71572,0.804336,0.056,
184,d004,2.29084,0.399211,0.056,
184,d004_c45,0.971411,0.0527444,0.056,
184,d004_c46,0.844385,0.039356,0.056,
184,d004_c47,0.872169,0.0439123,0.056,
184,d004_cfa45,0.259214,0,0.056,
184,d004_cfa46,0.302266,0,0.056,
184,d004_cfa47,0.268678,0,0.056,
184,d004_mito01,1.21085,0.107569,0.056,
184,d004glycosect,0.0646237,0.000313589,0.056,
184,d004glycosect,0.0793765,0.000472944,0.056,
184,d005,4.43757,1.32671,0.056,
184,d006,3.61306,0.955771,0.056,
184,d008,1.89876,0.230737,0.056,
184,d008_c19,1.08475,0.0617811,0.056,
184,d008_cfa19,0.334268,0,0.056,
184,d008_mito03,0.766912,0.0408976,0.056,
184,d009,2.21917,0.335432,0.056,
184,d009_c28,0.407197,0.0119267,0.056,
184,d009_cfa28,0.0941387,0,0.056,
184,d009_mito03,0.942619,0.0571722,0.056,
184,d009glycosect,0.0388712,0.000113422,0.056,
184,d010,1.36685,0.135337,0.056,
184,d010_mito05,0.964684,0.0648869,0.056,
184,d011,2.39337,0.414024,0.056,
184,d011_mito01,0.802948,0.0473353,0.056,
